Event_Slug,Target_Month,Target_Year,Option,Date,Implied_Probability,Actual_Fed_Rate,Rate_Shift,Bin_Type,Implied_Fed_Rate_Target,Math_Bounds,raw_mu,raw_sigma,raw_nu,smoothed_mu,smoothed_sigma,smoothed_nu
fed-interest-rates-december-2024,December,2024,25 bps decrease,2024-12-01,0.685,4.75,-0.25,Exact_Bin,4.5,"(4.4375, 4.6875)",4.6615254560056805,0.08,5.002124468021752,4.663348202661417,0.0800000046077122,5.002283885158793
fed-interest-rates-december-2024,December,2024,25+ bps increase,2024-12-01,0.0035,4.75,0.25,Upper_Bound,5.0,"(4.8125, inf)",4.6615254560056805,0.08,5.002124468021752,4.663348202661417,0.0800000046077122,5.002283885158793
fed-interest-rates-december-2024,December,2024,75+ bps decrease,2024-12-02,0.004,4.75,-0.75,Lower_Bound,4.0,"(-inf, 3.9375)",4.659829724757989,0.08,5.002554220926801,4.662175376693607,0.08000000307180813,5.002373997081462
fed-interest-rates-december-2024,December,2024,25 bps decrease,2024-12-02,0.695,4.75,-0.25,Exact_Bin,4.5,"(4.4375, 4.6875)",4.659829724757989,0.08,5.002554220926801,4.662175376693607,0.08000000307180813,5.002373997081462
fed-interest-rates-december-2024,December,2024,No Change,2024-12-02,0.285,4.75,0.0,Exact_Bin,4.75,"(4.6875, 4.8125)",4.659829724757989,0.08,5.002554220926801,4.662175376693607,0.08000000307180813,5.002373997081462
fed-interest-rates-december-2024,December,2024,50 bps decrease,2024-12-02,0.0175,4.75,-0.5,Exact_Bin,4.25,"(4.1875, 4.4375)",4.659829724757989,0.08,5.002554220926801,4.662175376693607,0.08000000307180813,5.002373997081462
fed-interest-rates-december-2024,December,2024,25+ bps increase,2024-12-02,0.0035,4.75,0.25,Upper_Bound,5.0,"(4.8125, inf)",4.659829724757989,0.08,5.002554220926801,4.662175376693607,0.08000000307180813,5.002373997081462
fed-interest-rates-december-2024,December,2024,25+ bps increase,2024-12-03,0.0035,4.75,0.25,Upper_Bound,5.0,"(4.8125, inf)",4.654303681928695,0.08,5.003636988687185,4.659551478438637,0.08000000204787208,5.00279499428337
fed-interest-rates-december-2024,December,2024,No Change,2024-12-03,0.255,4.75,0.0,Exact_Bin,4.75,"(4.6875, 4.8125)",4.654303681928695,0.08,5.003636988687185,4.659551478438637,0.08000000204787208,5.00279499428337
fed-interest-rates-december-2024,December,2024,25 bps decrease,2024-12-03,0.705,4.75,-0.25,Exact_Bin,4.5,"(4.4375, 4.6875)",4.654303681928695,0.08,5.003636988687185,4.659551478438637,0.08000000204787208,5.00279499428337
fed-interest-rates-december-2024,December,2024,50 bps decrease,2024-12-03,0.017,4.75,-0.5,Exact_Bin,4.25,"(4.1875, 4.4375)",4.654303681928695,0.08,5.003636988687185,4.659551478438637,0.08000000204787208,5.00279499428337
fed-interest-rates-december-2024,December,2024,75+ bps decrease,2024-12-03,0.004,4.75,-0.75,Lower_Bound,4.0,"(-inf, 3.9375)",4.654303681928695,0.08,5.003636988687185,4.659551478438637,0.08000000204787208,5.00279499428337
fed-interest-rates-december-2024,December,2024,25 bps decrease,2024-12-04,0.705,4.75,-0.25,Exact_Bin,4.5,"(4.4375, 4.6875)",4.654850686341768,0.08,5.001896123149872,4.65798454773968,0.08000000136524807,5.002495370572205
fed-interest-rates-december-2024,December,2024,50 bps decrease,2024-12-04,0.0205,4.75,-0.5,Exact_Bin,4.25,"(4.1875, 4.4375)",4.654850686341768,0.08,5.001896123149872,4.65798454773968,0.08000000136524807,5.002495370572205
fed-interest-rates-december-2024,December,2024,25+ bps increase,2024-12-04,0.0035,4.75,0.25,Upper_Bound,5.0,"(4.8125, inf)",4.654850686341768,0.08,5.001896123149872,4.65798454773968,0.08000000136524807,5.002495370572205
fed-interest-rates-december-2024,December,2024,75+ bps decrease,2024-12-04,0.0035,4.75,-0.75,Lower_Bound,4.0,"(-inf, 3.9375)",4.654850686341768,0.08,5.001896123149872,4.65798454773968,0.08000000136524807,5.002495370572205
fed-interest-rates-december-2024,December,2024,No Change,2024-12-04,0.265,4.75,0.0,Exact_Bin,4.75,"(4.6875, 4.8125)",4.654850686341768,0.08,5.001896123149872,4.65798454773968,0.08000000136524807,5.002495370572205
fed-interest-rates-december-2024,December,2024,50 bps decrease,2024-12-05,0.018,4.75,-0.5,Exact_Bin,4.25,"(4.1875, 4.4375)",4.653737387069723,0.08,5.00359119455251,4.656568827516361,0.08000000091016538,5.002860645232307
fed-interest-rates-december-2024,December,2024,75+ bps decrease,2024-12-05,0.0045,4.75,-0.75,Lower_Bound,4.0,"(-inf, 3.9375)",4.653737387069723,0.08,5.00359119455251,4.656568827516361,0.08000000091016538,5.002860645232307
fed-interest-rates-december-2024,December,2024,25+ bps increase,2024-12-05,0.0035,4.75,0.25,Upper_Bound,5.0,"(4.8125, inf)",4.653737387069723,0.08,5.00359119455251,4.656568827516361,0.08000000091016538,5.002860645232307
fed-interest-rates-december-2024,December,2024,25 bps decrease,2024-12-05,0.705,4.75,-0.25,Exact_Bin,4.5,"(4.4375, 4.6875)",4.653737387069723,0.08,5.00359119455251,4.656568827516361,0.08000000091016538,5.002860645232307
fed-interest-rates-december-2024,December,2024,No Change,2024-12-05,0.255,4.75,0.0,Exact_Bin,4.75,"(4.6875, 4.8125)",4.653737387069723,0.08,5.00359119455251,4.656568827516361,0.08000000091016538,5.002860645232307
fed-interest-rates-december-2024,December,2024,25 bps decrease,2024-12-06,0.705,4.75,-0.25,Exact_Bin,4.5,"(4.4375, 4.6875)",4.653976975545828,0.08,5.003860075532447,4.655704876859517,0.08000000060677692,5.003193788665687
fed-interest-rates-december-2024,December,2024,25+ bps increase,2024-12-06,0.0035,4.75,0.25,Upper_Bound,5.0,"(4.8125, inf)",4.653976975545828,0.08,5.003860075532447,4.655704876859517,0.08000000060677692,5.003193788665687
fed-interest-rates-december-2024,December,2024,No Change,2024-12-06,0.255,4.75,0.0,Exact_Bin,4.75,"(4.6875, 4.8125)",4.653976975545828,0.08,5.003860075532447,4.655704876859517,0.08000000060677692,5.003193788665687
fed-interest-rates-december-2024,December,2024,50 bps decrease,2024-12-06,0.018,4.75,-0.5,Exact_Bin,4.25,"(4.1875, 4.4375)",4.653976975545828,0.08,5.003860075532447,4.655704876859517,0.08000000060677692,5.003193788665687
fed-interest-rates-december-2024,December,2024,75+ bps decrease,2024-12-06,0.0035,4.75,-0.75,Lower_Bound,4.0,"(-inf, 3.9375)",4.653976975545828,0.08,5.003860075532447,4.655704876859517,0.08000000060677692,5.003193788665687
fed-interest-rates-december-2024,December,2024,75+ bps decrease,2024-12-07,0.0035,4.75,-0.75,Lower_Bound,4.0,"(-inf, 3.9375)",4.622373644787092,0.08,5.002028429111177,4.644594466168709,0.08000000040451796,5.002805335480851
fed-interest-rates-december-2024,December,2024,25+ bps increase,2024-12-07,0.0035,4.75,0.25,Upper_Bound,5.0,"(4.8125, inf)",4.622373644787092,0.08,5.002028429111177,4.644594466168709,0.08000000040451796,5.002805335480851
fed-interest-rates-december-2024,December,2024,No Change,2024-12-07,0.125,4.75,0.0,Exact_Bin,4.75,"(4.6875, 4.8125)",4.622373644787092,0.08,5.002028429111177,4.644594466168709,0.08000000040451796,5.002805335480851
fed-interest-rates-december-2024,December,2024,50 bps decrease,2024-12-07,0.009,4.75,-0.5,Exact_Bin,4.25,"(4.1875, 4.4375)",4.622373644787092,0.08,5.002028429111177,4.644594466168709,0.08000000040451796,5.002805335480851
fed-interest-rates-december-2024,December,2024,25 bps decrease,2024-12-07,0.86,4.75,-0.25,Exact_Bin,4.5,"(4.4375, 4.6875)",4.622373644787092,0.08,5.002028429111177,4.644594466168709,0.08000000040451796,5.002805335480851
fed-interest-rates-december-2024,December,2024,No Change,2024-12-08,0.12,4.75,0.0,Exact_Bin,4.75,"(4.6875, 4.8125)",4.617835293790978,0.08,5.002083497073849,4.635674742042799,0.08000000026967866,5.002564722678517
fed-interest-rates-december-2024,December,2024,50 bps decrease,2024-12-08,0.0115,4.75,-0.5,Exact_Bin,4.25,"(4.1875, 4.4375)",4.617835293790978,0.08,5.002083497073849,4.635674742042799,0.08000000026967866,5.002564722678517
fed-interest-rates-december-2024,December,2024,25 bps decrease,2024-12-08,0.865,4.75,-0.25,Exact_Bin,4.5,"(4.4375, 4.6875)",4.617835293790978,0.08,5.002083497073849,4.635674742042799,0.08000000026967866,5.002564722678517
fed-interest-rates-december-2024,December,2024,75+ bps decrease,2024-12-08,0.0035,4.75,-0.75,Lower_Bound,4.0,"(-inf, 3.9375)",4.617835293790978,0.08,5.002083497073849,4.635674742042799,0.08000000026967866,5.002564722678517
fed-interest-rates-december-2024,December,2024,25+ bps increase,2024-12-08,0.0035,4.75,0.25,Upper_Bound,5.0,"(4.8125, inf)",4.617835293790978,0.08,5.002083497073849,4.635674742042799,0.08000000026967866,5.002564722678517
fed-interest-rates-december-2024,December,2024,75+ bps decrease,2024-12-09,0.0025,4.75,-0.75,Lower_Bound,4.0,"(-inf, 3.9375)",4.617286616024528,0.08,5.002061470297004,4.6295453667033755,0.08000000017978579,5.0023969718846795
fed-interest-rates-december-2024,December,2024,25+ bps increase,2024-12-09,0.0035,4.75,0.25,Upper_Bound,5.0,"(4.8125, inf)",4.617286616024528,0.08,5.002061470297004,4.6295453667033755,0.08000000017978579,5.0023969718846795
fed-interest-rates-december-2024,December,2024,No Change,2024-12-09,0.125,4.75,0.0,Exact_Bin,4.75,"(4.6875, 4.8125)",4.617286616024528,0.08,5.002061470297004,4.6295453667033755,0.08000000017978579,5.0023969718846795
fed-interest-rates-december-2024,December,2024,25 bps decrease,2024-12-09,0.855,4.75,-0.25,Exact_Bin,4.5,"(4.4375, 4.6875)",4.617286616024528,0.08,5.002061470297004,4.6295453667033755,0.08000000017978579,5.0023969718846795
fed-interest-rates-december-2024,December,2024,50 bps decrease,2024-12-09,0.014,4.75,-0.5,Exact_Bin,4.25,"(4.1875, 4.4375)",4.617286616024528,0.08,5.002061470297004,4.6295453667033755,0.08000000017978579,5.0023969718846795
fed-interest-rates-december-2024,December,2024,25+ bps increase,2024-12-10,0.0035,4.75,0.25,Upper_Bound,5.0,"(4.8125, inf)",4.617507158124957,0.08,5.002113096265327,4.62553263051057,0.0800000001198572,5.0023023466782295
fed-interest-rates-december-2024,December,2024,No Change,2024-12-10,0.125,4.75,0.0,Exact_Bin,4.75,"(4.6875, 4.8125)",4.617507158124957,0.08,5.002113096265327,4.62553263051057,0.0800000001198572,5.0023023466782295
fed-interest-rates-december-2024,December,2024,25 bps decrease,2024-12-10,0.86,4.75,-0.25,Exact_Bin,4.5,"(4.4375, 4.6875)",4.617507158124957,0.08,5.002113096265327,4.62553263051057,0.0800000001198572,5.0023023466782295
fed-interest-rates-december-2024,December,2024,75+ bps decrease,2024-12-10,0.003,4.75,-0.75,Lower_Bound,4.0,"(-inf, 3.9375)",4.617507158124957,0.08,5.002113096265327,4.62553263051057,0.0800000001198572,5.0023023466782295
fed-interest-rates-december-2024,December,2024,50 bps decrease,2024-12-10,0.0135,4.75,-0.5,Exact_Bin,4.25,"(4.1875, 4.4375)",4.617507158124957,0.08,5.002113096265327,4.62553263051057,0.0800000001198572,5.0023023466782295
fed-interest-rates-december-2024,December,2024,50 bps decrease,2024-12-11,0.015,4.75,-0.5,Exact_Bin,4.25,"(4.1875, 4.4375)",4.617546491084982,0.08,4.998909514750725,4.6228705840353745,0.08000000007990479,5.001171402702395
fed-interest-rates-december-2024,December,2024,25+ bps increase,2024-12-11,0.0025,4.75,0.25,Upper_Bound,5.0,"(4.8125, inf)",4.617546491084982,0.08,4.998909514750725,4.6228705840353745,0.08000000007990479,5.001171402702395
fed-interest-rates-december-2024,December,2024,No Change,2024-12-11,0.13,4.75,0.0,Exact_Bin,4.75,"(4.6875, 4.8125)",4.617546491084982,0.08,4.998909514750725,4.6228705840353745,0.08000000007990479,5.001171402702395
fed-interest-rates-december-2024,December,2024,75+ bps decrease,2024-12-11,0.0055,4.75,-0.75,Lower_Bound,4.0,"(-inf, 3.9375)",4.617546491084982,0.08,4.998909514750725,4.6228705840353745,0.08000000007990479,5.001171402702395
fed-interest-rates-december-2024,December,2024,25 bps decrease,2024-12-11,0.85,4.75,-0.25,Exact_Bin,4.5,"(4.4375, 4.6875)",4.617546491084982,0.08,4.998909514750725,4.6228705840353745,0.08000000007990479,5.001171402702395
fed-interest-rates-december-2024,December,2024,25+ bps increase,2024-12-12,0.0015,4.75,0.25,Upper_Bound,5.0,"(4.8125, inf)",4.5978531412410755,0.08,5.004738880046467,4.614531436437275,0.08000000005326988,5.0023605618170865
fed-interest-rates-december-2024,December,2024,No Change,2024-12-12,0.0475,4.75,0.0,Exact_Bin,4.75,"(4.6875, 4.8125)",4.5978531412410755,0.08,5.004738880046467,4.614531436437275,0.08000000005326988,5.0023605618170865
fed-interest-rates-december-2024,December,2024,50 bps decrease,2024-12-12,0.0075,4.75,-0.5,Exact_Bin,4.25,"(4.1875, 4.4375)",4.5978531412410755,0.08,5.004738880046467,4.614531436437275,0.08000000005326988,5.0023605618170865
fed-interest-rates-december-2024,December,2024,25 bps decrease,2024-12-12,0.9425,4.75,-0.25,Exact_Bin,4.5,"(4.4375, 4.6875)",4.5978531412410755,0.08,5.004738880046467,4.614531436437275,0.08000000005326988,5.0023605618170865
fed-interest-rates-december-2024,December,2024,75+ bps decrease,2024-12-12,0.0015,4.75,-0.75,Lower_Bound,4.0,"(-inf, 3.9375)",4.5978531412410755,0.08,5.004738880046467,4.614531436437275,0.08000000005326988,5.0023605618170865
fed-interest-rates-december-2024,December,2024,No Change,2024-12-13,0.049,4.75,0.0,Exact_Bin,4.75,"(4.6875, 4.8125)",4.601314150956753,0.08,5.004721811341239,4.610125674610435,0.08000000003551325,5.003147644991804
fed-interest-rates-december-2024,December,2024,50 bps decrease,2024-12-13,0.0065,4.75,-0.5,Exact_Bin,4.25,"(4.1875, 4.4375)",4.601314150956753,0.08,5.004721811341239,4.610125674610435,0.08000000003551325,5.003147644991804
fed-interest-rates-december-2024,December,2024,25+ bps increase,2024-12-13,0.0005,4.75,0.25,Upper_Bound,5.0,"(4.8125, inf)",4.601314150956753,0.08,5.004721811341239,4.610125674610435,0.08000000003551325,5.003147644991804
fed-interest-rates-december-2024,December,2024,25 bps decrease,2024-12-13,0.944,4.75,-0.25,Exact_Bin,4.5,"(4.4375, 4.6875)",4.601314150956753,0.08,5.004721811341239,4.610125674610435,0.08000000003551325,5.003147644991804
fed-interest-rates-december-2024,December,2024,75+ bps decrease,2024-12-13,0.0015,4.75,-0.75,Lower_Bound,4.0,"(-inf, 3.9375)",4.601314150956753,0.08,5.004721811341239,4.610125674610435,0.08000000003551325,5.003147644991804
fed-interest-rates-december-2024,December,2024,25+ bps increase,2024-12-14,0.0005,4.75,0.25,Upper_Bound,5.0,"(4.8125, inf)",4.588885525387082,0.08,5.003689894779379,4.603045624869317,0.0800000000236755,5.003328394920996
fed-interest-rates-december-2024,December,2024,50 bps decrease,2024-12-14,0.008,4.75,-0.5,Exact_Bin,4.25,"(4.1875, 4.4375)",4.588885525387082,0.08,5.003689894779379,4.603045624869317,0.0800000000236755,5.003328394920996
fed-interest-rates-december-2024,December,2024,25 bps decrease,2024-12-14,0.958,4.75,-0.25,Exact_Bin,4.5,"(4.4375, 4.6875)",4.588885525387082,0.08,5.003689894779379,4.603045624869317,0.0800000000236755,5.003328394920996
fed-interest-rates-december-2024,December,2024,75+ bps decrease,2024-12-14,0.003,4.75,-0.75,Lower_Bound,4.0,"(-inf, 3.9375)",4.588885525387082,0.08,5.003689894779379,4.603045624869317,0.0800000000236755,5.003328394920996
fed-interest-rates-december-2024,December,2024,No Change,2024-12-14,0.0335,4.75,0.0,Exact_Bin,4.75,"(4.6875, 4.8125)",4.588885525387082,0.08,5.003689894779379,4.603045624869317,0.0800000000236755,5.003328394920996
fed-interest-rates-december-2024,December,2024,25+ bps increase,2024-12-15,0.0005,4.75,0.25,Upper_Bound,5.0,"(4.8125, inf)",4.473282037049327,0.08,5.004610256124827,4.559791095595987,0.08000000001578367,5.00375568198894
fed-interest-rates-december-2024,December,2024,No Change,2024-12-15,0.0295,4.75,0.0,Exact_Bin,4.75,"(4.6875, 4.8125)",4.473282037049327,0.08,5.004610256124827,4.559791095595987,0.08000000001578367,5.00375568198894
fed-interest-rates-december-2024,December,2024,25 bps decrease,2024-12-15,0.963,4.75,-0.25,Exact_Bin,4.5,"(4.4375, 4.6875)",4.473282037049327,0.08,5.004610256124827,4.559791095595987,0.08000000001578367,5.00375568198894
fed-interest-rates-december-2024,December,2024,50 bps decrease,2024-12-15,0.0055,4.75,-0.5,Exact_Bin,4.25,"(4.1875, 4.4375)",4.473282037049327,0.08,5.004610256124827,4.559791095595987,0.08000000001578367,5.00375568198894
fed-interest-rates-december-2024,December,2024,75+ bps decrease,2024-12-15,0.0015,4.75,-0.75,Lower_Bound,4.0,"(-inf, 3.9375)",4.473282037049327,0.08,5.004610256124827,4.559791095595987,0.08000000001578367,5.00375568198894
fed-interest-rates-december-2024,December,2024,25+ bps increase,2024-12-16,0.0005,4.75,0.25,Upper_Bound,5.0,"(4.8125, inf)",4.475721099489646,0.08,5.004601268280188,4.53176776356054,0.08000000001052246,5.004037544086023
fed-interest-rates-december-2024,December,2024,No Change,2024-12-16,0.0275,4.75,0.0,Exact_Bin,4.75,"(4.6875, 4.8125)",4.475721099489646,0.08,5.004601268280188,4.53176776356054,0.08000000001052246,5.004037544086023
fed-interest-rates-december-2024,December,2024,50 bps decrease,2024-12-16,0.0055,4.75,-0.5,Exact_Bin,4.25,"(4.1875, 4.4375)",4.475721099489646,0.08,5.004601268280188,4.53176776356054,0.08000000001052246,5.004037544086023
fed-interest-rates-december-2024,December,2024,75+ bps decrease,2024-12-16,0.0015,4.75,-0.75,Lower_Bound,4.0,"(-inf, 3.9375)",4.475721099489646,0.08,5.004601268280188,4.53176776356054,0.08000000001052246,5.004037544086023
fed-interest-rates-december-2024,December,2024,25 bps decrease,2024-12-16,0.9655,4.75,-0.25,Exact_Bin,4.5,"(4.4375, 4.6875)",4.475721099489646,0.08,5.004601268280188,4.53176776356054,0.08000000001052246,5.004037544086023
fed-interest-rates-december-2024,December,2024,No Change,2024-12-17,0.0265,4.75,0.0,Exact_Bin,4.75,"(4.6875, 4.8125)",4.467975847885187,0.08,5.004682377708154,4.510503791668755,0.08000000000701499,5.004252488626733
fed-interest-rates-december-2024,December,2024,50 bps decrease,2024-12-17,0.0035,4.75,-0.5,Exact_Bin,4.25,"(4.1875, 4.4375)",4.467975847885187,0.08,5.004682377708154,4.510503791668755,0.08000000000701499,5.004252488626733
fed-interest-rates-december-2024,December,2024,75+ bps decrease,2024-12-17,0.0005,4.75,-0.75,Lower_Bound,4.0,"(-inf, 3.9375)",4.467975847885187,0.08,5.004682377708154,4.510503791668755,0.08000000000701499,5.004252488626733
fed-interest-rates-december-2024,December,2024,25+ bps increase,2024-12-17,0.0005,4.75,0.25,Upper_Bound,5.0,"(4.8125, inf)",4.467975847885187,0.08,5.004682377708154,4.510503791668755,0.08000000000701499,5.004252488626733
fed-interest-rates-december-2024,December,2024,25 bps decrease,2024-12-17,0.9715,4.75,-0.25,Exact_Bin,4.5,"(4.4375, 4.6875)",4.467975847885187,0.08,5.004682377708154,4.510503791668755,0.08000000000701499,5.004252488626733
fed-interest-rates-december-2024,December,2024,25 bps decrease,2024-12-18,0.9695,4.75,-0.25,Exact_Bin,4.5,"(4.4375, 4.6875)",4.60318458174924,0.08,5.004482027051857,4.541397388362251,0.08000000000467666,5.004329001435108
fed-interest-rates-december-2024,December,2024,No Change,2024-12-18,0.029,4.75,0.0,Exact_Bin,4.75,"(4.6875, 4.8125)",4.60318458174924,0.08,5.004482027051857,4.541397388362251,0.08000000000467666,5.004329001435108
fed-interest-rates-december-2024,December,2024,75+ bps decrease,2024-12-18,0.0005,4.75,-0.75,Lower_Bound,4.0,"(-inf, 3.9375)",4.60318458174924,0.08,5.004482027051857,4.541397388362251,0.08000000000467666,5.004329001435108
fed-interest-rates-december-2024,December,2024,50 bps decrease,2024-12-18,0.0025,4.75,-0.5,Exact_Bin,4.25,"(4.1875, 4.4375)",4.60318458174924,0.08,5.004482027051857,4.541397388362251,0.08000000000467666,5.004329001435108
fed-interest-rates-december-2024,December,2024,25+ bps increase,2024-12-18,0.0005,4.75,0.25,Upper_Bound,5.0,"(4.8125, inf)",4.60318458174924,0.08,5.004482027051857,4.541397388362251,0.08000000000467666,5.004329001435108
fed-interest-rates-january-2024,January,2024,0 bps increase?,2023-12-14,0.745,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.52657026905703,0.08,5.000019451299148,5.532469243731339,0.08000000000000004,5.000026103971569
fed-interest-rates-january-2024,January,2024,25 bps decrease?,2023-12-14,0.06,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.52657026905703,0.08,5.000019451299148,5.532469243731339,0.08000000000000004,5.000026103971569
fed-interest-rates-january-2024,January,2024,25 bps increase?,2023-12-14,0.25,5.5,0.25,Exact_Bin,5.75,"(5.5625, 5.8125)",5.52657026905703,0.08,5.000019451299148,5.532469243731339,0.08000000000000004,5.000026103971569
fed-interest-rates-january-2024,January,2024,25 bps increase?,2023-12-15,0.015,5.5,0.25,Exact_Bin,5.75,"(5.5625, 5.8125)",5.48700737717814,0.08,4.99899012711208,5.517315288213606,0.08000000000000004,4.99968077835174
fed-interest-rates-january-2024,January,2024,25 bps decrease?,2023-12-15,0.05,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.48700737717814,0.08,4.99899012711208,5.517315288213606,0.08000000000000004,4.99968077835174
fed-interest-rates-january-2024,January,2024,0 bps increase?,2023-12-15,0.745,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.48700737717814,0.08,4.99899012711208,5.517315288213606,0.08000000000000004,4.99968077835174
fed-interest-rates-january-2024,January,2024,25 bps decrease?,2023-12-16,0.045,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.488291705216441,0.08,4.99889659041559,5.5076407605478845,0.08000000000000004,4.9994193823730235
fed-interest-rates-january-2024,January,2024,25 bps increase?,2023-12-16,0.015,5.5,0.25,Exact_Bin,5.75,"(5.5625, 5.8125)",5.488291705216441,0.08,4.99889659041559,5.5076407605478845,0.08000000000000004,4.9994193823730235
fed-interest-rates-january-2024,January,2024,0 bps increase?,2023-12-16,0.745,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.488291705216441,0.08,4.99889659041559,5.5076407605478845,0.08000000000000004,4.9994193823730235
fed-interest-rates-january-2024,January,2024,25 bps increase?,2023-12-17,0.015,5.5,0.25,Exact_Bin,5.75,"(5.5625, 5.8125)",5.496942203296041,0.08,4.9987162435015975,5.50407457479727,0.08000000000000004,4.999185002749215
fed-interest-rates-january-2024,January,2024,25 bps decrease?,2023-12-17,0.0205,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.496942203296041,0.08,4.9987162435015975,5.50407457479727,0.08000000000000004,4.999185002749215
fed-interest-rates-january-2024,January,2024,0 bps increase?,2023-12-17,0.745,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.496942203296041,0.08,4.9987162435015975,5.50407457479727,0.08000000000000004,4.999185002749215
fed-interest-rates-january-2024,January,2024,25 bps decrease?,2023-12-18,0.0205,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.4969422032154975,0.08,4.99871625401098,5.501697117603346,0.08000000000000004,4.999028753169803
fed-interest-rates-january-2024,January,2024,0 bps increase?,2023-12-18,0.745,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.4969422032154975,0.08,4.99871625401098,5.501697117603346,0.08000000000000004,4.999028753169803
fed-interest-rates-january-2024,January,2024,25 bps increase?,2023-12-18,0.015,5.5,0.25,Exact_Bin,5.75,"(5.5625, 5.8125)",5.4969422032154975,0.08,4.99871625401098,5.501697117603346,0.08000000000000004,4.999028753169803
fed-interest-rates-january-2024,January,2024,0 bps increase?,2023-12-19,0.745,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.496942203243486,0.08,4.9987162540357835,5.500112146150059,0.08000000000000004,4.998924586791796
fed-interest-rates-january-2024,January,2024,25 bps increase?,2023-12-19,0.015,5.5,0.25,Exact_Bin,5.75,"(5.5625, 5.8125)",5.496942203243486,0.08,4.9987162540357835,5.500112146150059,0.08000000000000004,4.998924586791796
fed-interest-rates-january-2024,January,2024,25 bps decrease?,2023-12-19,0.0205,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.496942203243486,0.08,4.9987162540357835,5.500112146150059,0.08000000000000004,4.998924586791796
fed-interest-rates-january-2024,January,2024,0 bps increase?,2023-12-20,0.745,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.498797073832049,0.08,4.998692234798318,5.499673788710723,0.08000000000000004,4.998847136127304
fed-interest-rates-january-2024,January,2024,25 bps decrease?,2023-12-20,0.017,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.498797073832049,0.08,4.998692234798318,5.499673788710723,0.08000000000000004,4.998847136127304
fed-interest-rates-january-2024,January,2024,25 bps increase?,2023-12-20,0.015,5.5,0.25,Exact_Bin,5.75,"(5.5625, 5.8125)",5.498797073832049,0.08,4.998692234798318,5.499673788710723,0.08000000000000004,4.998847136127304
fed-interest-rates-january-2024,January,2024,0 bps increase?,2023-12-21,0.745,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.498797073832338,0.08,4.998692234792373,5.499381550417928,0.08000000000000004,4.998795502348994
fed-interest-rates-january-2024,January,2024,25 bps increase?,2023-12-21,0.015,5.5,0.25,Exact_Bin,5.75,"(5.5625, 5.8125)",5.498797073832338,0.08,4.998692234792373,5.499381550417928,0.08000000000000004,4.998795502348994
fed-interest-rates-january-2024,January,2024,25 bps decrease?,2023-12-21,0.017,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.498797073832338,0.08,4.998692234792373,5.499381550417928,0.08000000000000004,4.998795502348994
fed-interest-rates-january-2024,January,2024,0 bps increase?,2023-12-22,0.745,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.498797073832338,0.08,4.998692234792373,5.499186724889398,0.08000000000000004,4.99876107983012
fed-interest-rates-january-2024,January,2024,25 bps increase?,2023-12-22,0.015,5.5,0.25,Exact_Bin,5.75,"(5.5625, 5.8125)",5.498797073832338,0.08,4.998692234792373,5.499186724889398,0.08000000000000004,4.99876107983012
fed-interest-rates-january-2024,January,2024,25 bps decrease?,2023-12-22,0.017,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.498797073832338,0.08,4.998692234792373,5.499186724889398,0.08000000000000004,4.99876107983012
fed-interest-rates-january-2024,January,2024,0 bps increase?,2023-12-23,0.745,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.498797073832338,0.08,4.998692234792373,5.499056841203712,0.08000000000000004,4.998738131484204
fed-interest-rates-january-2024,January,2024,25 bps increase?,2023-12-23,0.015,5.5,0.25,Exact_Bin,5.75,"(5.5625, 5.8125)",5.498797073832338,0.08,4.998692234792373,5.499056841203712,0.08000000000000004,4.998738131484204
fed-interest-rates-january-2024,January,2024,25 bps decrease?,2023-12-23,0.017,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.498797073832338,0.08,4.998692234792373,5.499056841203712,0.08000000000000004,4.998738131484204
fed-interest-rates-january-2024,January,2024,25 bps increase?,2023-12-24,0.015,5.5,0.25,Exact_Bin,5.75,"(5.5625, 5.8125)",5.498797073831076,0.08,4.99869222429129,5.4989702520795,0.08000000000000004,4.998722829086566
